datetime	open	high	low	close	volume
28.04.2020 00:00	188.5	194.22	188.17	192.8	7858478
29.04.2020 00:00	194.46	195.8	192.86	195.8	6984214
30.04.2020 00:00	196.51	199.7	195.46	197.25	8719865
04.05.2020 00:00	195.68	195.68	193.26	193.69	5639820
05.05.2020 00:00	195.51	196.46	194.0	194.75	3543926
06.05.2020 00:00	195.0	197.23	194.3	195.7	4956141
07.05.2020 00:00	196.0	198.15	195.06	195.51	5772899
08.05.2020 00:00	196.0	196.25	194.6	196.02	3383634
12.05.2020 00:00	193.3	198.0	191.2	191.4	6765688
13.05.2020 00:00	190.05	190.6	186.66	187.31	6346611
14.05.2020 00:00	186.5	188.2	183.5	183.81	7668212
15.05.2020 00:00	186.13	186.78	183.33	183.85	6314814
18.05.2020 00:00	186.33	190.0	185.4	188.93	7754589
19.05.2020 00:00	190.37	192.55	186.8	189.0	10532402
20.05.2020 00:00	188.49	193.98	186.6	193.98	9334304
21.05.2020 00:00	194.0	196.31	191.5	192.4	7954195
22.05.2020 00:00	190.97	191.25	188.6	188.9	5701357
25.05.2020 00:00	189.62	191.31	188.8	191.0	2314009
26.05.2020 00:00	193.0	196.1	192.11	194.0	7931220
27.05.2020 00:00	194.0	198.97	193.32	198.51	11607421
28.05.2020 00:00	199.31	205.0	198.4	205.0	11717967
29.05.2020 00:00	204.11	204.4	199.17	200.5	10665314
01.06.2020 00:00	203.1	205.93	201.81	203.66	6565067
02.06.2020 00:00	204.67	212.0	204.0	212.0	11686831
03.06.2020 00:00	214.0	221.92	213.51	221.5	14504373
04.06.2020 00:00	220.67	221.0	212.55	213.1	12249402
05.06.2020 00:00	215.13	219.93	213.6	219.1	8865886
08.06.2020 00:00	219.8	223.15	217.45	220.3	8882670
09.06.2020 00:00	221.13	221.88	215.44	217.23	6916625
10.06.2020 00:00	217.0	217.58	211.82	212.53	9189546
11.06.2020 00:00	208.91	209.24	206.01	208.35	7003306
15.06.2020 00:00	205.07	207.85	202.3	207.32	7599651
16.06.2020 00:00	210.28	212.19	207.52	207.76	6655911
17.06.2020 00:00	208.52	210.35	206.94	208.14	5657887
18.06.2020 00:00	207.8	208.1	202.72	203.77	7227576
19.06.2020 00:00	205.44	209.2	204.55	207.0	7504551
22.06.2020 00:00	206.7	207.95	204.28	206.4	5866411
23.06.2020 00:00	207.7	209.74	206.43	207.3	5348794
25.06.2020 00:00	201.0	207.0	200.75	206.92	7149522
26.06.2020 00:00	206.97	207.5	201.76	203.15	4669064
29.06.2020 00:00	201.0	205.86	200.97	205.8	4308268
30.06.2020 00:00	205.7	206.0	202.36	203.22	4375496
02.07.2020 00:00	205.0	210.15	204.28	209.6	7638205
03.07.2020 00:00	210.0	211.97	209.0	210.95	5064421
06.07.2020 00:00	212.97	216.79	212.94	214.61	5545511
07.07.2020 00:00	213.0	214.23	210.51	210.53	4472856
08.07.2020 00:00	210.8	212.29	209.3	210.97	4206848
09.07.2020 00:00	210.7	211.7	208.1	209.11	4518900
10.07.2020 00:00	207.51	212.6	206.57	212.28	5070652
13.07.2020 00:00	213.87	214.2	208.11	208.39	5133161
14.07.2020 00:00	208.38	209.58	205.7	209.5	6603502
15.07.2020 00:00	210.29	211.8	207.65	211.09	4952901
16.07.2020 00:00	209.66	212.6	208.63	211.35	3903037
17.07.2020 00:00	211.69	212.18	209.86	210.81	3614022
20.07.2020 00:00	210.27	214.48	209.08	213.89	4450760
21.07.2020 00:00	215.0	219.1	214.38	215.73	7564916
22.07.2020 00:00	215.98	217.65	213.56	216.71	4844100
23.07.2020 00:00	217.5	219.28	215.0	215.41	4342482
24.07.2020 00:00	214.8	217.41	197.73	215.97	5356722
27.07.2020 00:00	216.7	218.38	215.15	216.9	3832175
28.07.2020 00:00	216.81	217.42	215.25	215.53	2461034
29.07.2020 00:00	215.89	219.18	215.63	219.18	4134623
30.07.2020 00:00	218.71	218.88	215.34	218.15	5126497
31.07.2020 00:00	218.19	221.98	217.43	221.57	5970971
03.08.2020 00:00	222.27	228.36	221.3	226.72	6455665
04.08.2020 00:00	227.39	228.85	225.63	227.16	4201749
05.08.2020 00:00	228.15	229.17	224.31	226.4	5464290
06.08.2020 00:00	226.75	227.43	224.35	226.0	3016409
07.08.2020 00:00	225.0	227.6	224.46	227.28	3564016
10.08.2020 00:00	227.96	228.7	224.51	225.99	4350288
11.08.2020 00:00	226.43	234.73	226.21	232.65	8187517
12.08.2020 00:00	233.12	242.5	233.03	242.4	10100227
13.08.2020 00:00	242.2	244.04	238.57	241.39	8572033
14.08.2020 00:00	242.0	242.22	238.47	239.99	4428455
17.08.2020 00:00	240.8	242.35	234.5	237.8	7712041
18.08.2020 00:00	236.88	239.83	235.69	236.3	3676288
19.08.2020 00:00	235.85	240.75	235.19	239.4	3823465
20.08.2020 00:00	238.44	238.51	230.33	232.48	11694115
21.08.2020 00:00	233.3	236.5	227.35	231.22	13891306
24.08.2020 00:00	232.5	233.7	230.2	231.81	4454680
25.08.2020 00:00	232.3	232.97	226.9	228.08	5897987
26.08.2020 00:00	228.3	229.4	224.7	227.8	7577945
27.08.2020 00:00	227.87	229.98	225.6	226.23	5103107
28.08.2020 00:00	227.0	228.1	225.19	226.3	4074809
31.08.2020 00:00	227.0	229.71	225.0	226.1	6201507
01.09.2020 00:00	226.7	227.97	226.01	227.64	3755037
02.09.2020 00:00	228.56	228.75	220.85	222.57	7785404
03.09.2020 00:00	221.67	224.23	218.0	218.32	6947072
04.09.2020 00:00	218.0	222.5	216.75	222.21	7067006
07.09.2020 00:00	221.5	224.2	220.5	221.32	5933496
08.09.2020 00:00	222.0	222.48	216.29	217.68	7002435
09.09.2020 00:00	217.01	218.88	216.8	218.0	4806298
10.09.2020 00:00	218.24	222.15	215.79	220.6	7119854
11.09.2020 00:00	221.46	223.15	219.75	221.07	4568892
14.09.2020 00:00	222.31	227.54	222.13	227.37	6290620
15.09.2020 00:00	228.22	231.95	227.39	231.5	6190527
16.09.2020 00:00	231.72	232.6	230.15	231.06	3960593
17.09.2020 00:00	229.1	231.75	228.57	231.46	4912671
18.09.2020 00:00	232.0	232.59	229.0	230.3	5462484
21.09.2020 00:00	229.88	230.07	223.49	226.25	7030362
22.09.2020 00:00	226.0	230.28	225.46	229.88	6662208
23.09.2020 00:00	230.02	232.1	227.61	228.5	7129922
